Date,Open,High,Low,Close,TickVolume,Volume,Return_1,LogReturn_1,Return_5,LogReturn_5,Return_10,LogReturn_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,ATR_14,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Volume_lag1,Volume_lag2,Volume_lag3,Volume_lag5,Volume_lag10
2020-02-17,3384.8,3393.6,3383.9,3389.4,6992,0,0.002247323910343546,0.002244802454942593,0.010283465975140738,0.010230950857018983,0.0433417472141846,0.04242878027397603,3320.1700000000005,,3349.854036963021,3319.5328424400695,68.62139917695467,30.321194522951373,23.03183560639531,7.289358916556065,3416.378241248922,3223.961758751079,192.4164824978434,36.75714285714282,3381.8,3378.7,3381.8,3354.9,3248.6,0.0,0.0,0.0,0.0,0.0
2020-02-18,3374.1,3376.1,3356.4,3371.0,32096,0,-0.0054286894435593425,-0.005443478325210704,0.0034529975590880113,0.003447049651158201,0.020680049656341737,0.020469120489593526,3322.6349999999998,,3353.107262045633,3323.345224481546,65.75747617482745,29.762037564086768,24.3778759979336,5.384161566153168,3421.4979519241565,3223.772048075843,197.72590384831346,37.49285714285712,3389.4,3381.8,3378.7,3359.4,3302.7,0.0,0.0,0.0,0.0,0.0
2020-02-19,3376.7,3394.6,3373.1,3387.4,26419,0,0.004865025215069707,0.004853229222960167,0.0016559228813057825,0.0016545533526920982,0.01482968333383261,0.014720798742709873,3325.8550000000005,,3358.383067884766,3328.0900226680983,65.49668874172181,30.293045216667906,25.560909841680463,4.732135374987443,3428.875641263371,3222.83435873663,206.04128252674127,35.428571428571395,3371.0,3389.4,3381.8,3381.8,3337.9,0.0,0.0,0.0,0.0,0.0
2020-02-20,3395.9,3396.7,3339.1,3370.0,51915,0,-0.005136683001712217,-0.0051499211106134785,-0.002574954864296819,-0.002578275762573803,0.006661289840786289,0.006639201486642259,3327.925,,3360.1702882101868,3331.1944654334243,76.9949396652393,28.97582277676247,26.243892428696867,2.731930348065603,3432.8244480944804,3223.02555190552,209.7988961889605,33.50714285714282,3387.4,3371.0,3389.4,3378.7,3347.7,0.0,0.0,0.0,0.0,0.0
2020-02-21,3363.5,3365.0,3329.1,3340.7,52642,0,-0.008694362017804158,-0.008732378496333786,-0.012153291146726697,-0.012227746254255245,0.003966942148760255,0.003959094580806855,3330.155,,3357.1748592547738,3331.8985791050227,67.12532539977678,25.276280149751074,26.05036997290771,-0.7740898231566362,3434.097706384463,3226.2122936155374,207.88541276892556,33.657142857142844,3370.0,3387.4,3371.0,3381.8,3327.5,0.0,0.0,0.0,0.0,0.0
2020-02-24,3297.5,3301.2,3214.5,3227.5,97433,0,-0.03388511389828475,-0.03447252212927602,-0.047766566353926954,-0.04894507083847386,-0.03797430623863607,-0.03871411998145482,3329.4,,3337.2248809078856,3324.165351023169,38.536585365853725,13.05952988471654,23.452201955269476,-10.392672070552937,3436.200532228125,3222.599467771875,213.60106445625024,38.42142857142854,3340.7,3370.0,3387.4,3389.4,3354.9,0.0,0.0,0.0,0.0,0.0
2020-02-25,3249.2,3260.5,3118.6,3134.5,139987,0,-0.028814872192099106,-0.02923817200677431,-0.07015722337585284,-0.0727397645200375,-0.0669464785378342,-0.06929271486887946,3322.085,,3306.0364376912876,3310.1160657621936,23.639191290824286,-4.079628070905983,17.945835950034386,-22.02546402094037,3458.762912203146,3185.4070877968543,273.3558244062915,45.1642857142857,3227.5,3340.7,3370.0,3371.0,3359.4,0.0,0.0,0.0,0.0,0.0
2020-02-26,3136.1,3183.4,3092.6,3111.1,188679,0,-0.007465305471367034,-0.007493310327850601,-0.08156698352718905,-0.08508630407084836,-0.080046129280265,-0.08343175071815623,3313.8849999999998,,3276.0462165080125,3295.374134964994,20.38057085628452,-19.32791845698148,10.491085068631214,-29.819003525612693,3479.125701944005,3148.6442980559946,330.4814038880104,49.89999999999999,3134.5,3227.5,3340.7,3387.4,3381.8,0.0,0.0,0.0,0.0,0.0
2020-02-27,3093.9,3105.3,2952.9,2956.5,204954,0,-0.0496930346179808,-0.05097022512528804,-0.12270029673590499,-0.13090660808552276,-0.12495930387427112,-0.13348488384809667,3297.0199999999995,,3226.8852601221643,3270.2723471898094,15.2491569876359,-43.3870870676451,-0.28454935862404795,-43.10253770902105,3527.0444344000275,3066.9955655999715,460.04886880005597,59.278571428571404,3111.1,3134.5,3227.5,3370.0,3378.7,0.0,0.0,0.0,0.0,0.0
2020-02-28,2969.2,2988.3,2853.8,2970.7,331418,0,0.004802976492474187,0.004791479000970748,-0.11075523093962347,-0.11738275058821832,-0.12156248151871796,-0.12961049684247355,3283.9900000000002,,3187.4721431802927,3248.081802953527,13.10026892047641,-60.6096597732344,-12.34957144154612,-48.26008833168828,3555.476511441613,3012.5034885583873,542.9730228832259,65.96428571428568,2956.5,3111.1,3134.5,3340.7,3381.8,0.0,0.0,0.0,0.0,0.0
2020-03-02,2919.1,3093.9,2904.6,3064.6,256230,0,0.03160871175143898,0.03111943988222044,-0.05047250193648334,-0.05179078857672169,-0.09582817017761258,-0.10073585941519558,3274.79,,3168.5687365371705,3234.490558290303,25.83606557377051,-65.92182175313246,-23.06402150386339,-42.857800249269076,3563.2651628458634,2986.3148371541365,576.9503256917269,77.8785714285714,2970.7,2956.5,3111.1,3227.5,3389.4,0.0,0.0,0.0,0.0,0.0
2020-03-03,3094.1,3137.3,2974.1,2997.8,261263,0,-0.021797298179207614,-0.022038368847580366,-0.043611421279310836,-0.04459098541752776,-0.11070898843073262,-0.11733074993756523,3259.545,,3142.2966232237595,3216.957924342873,20.66014669926652,-74.66130111911343,-33.3834774269134,-41.27782369220003,3572.9579307445606,2946.1320692554395,626.825861489121,87.85714285714286,3064.6,2970.7,2956.5,3134.5,3371.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,3019.8,3129.9,3011.6,3114.8,175605,0,0.03902862098872517,0.03828625840633573,0.0011892899617500508,0.0011885833166586084,-0.08047470036015825,-0.08389772075418989,3248.39,,3138.0663734970276,3209.390670687845,32.82571912013539,-71.32429719081756,-40.97164137969423,-30.352655811123327,3565.9147484759837,2930.865251524016,635.0494969519677,94.71428571428571,2997.8,3064.6,2970.7,3111.1,3387.4,0.0,0.0,0.0,0.0,0.0
2020-03-05,3102.5,3105.0,2997.5,3017.1,169795,0,-0.031366379863875804,-0.031868839584286726,0.02049720953830536,0.02028996885765976,-0.10471810089020772,-0.110616639227863,3231.86,,3119.456162189793,3195.1469173035607,28.86777146830454,-75.69075511376786,-47.915464126508965,-27.7752909872589,3561.7952753112904,2901.92472468871,659.8705506225806,101.45714285714287,3114.8,2997.8,3064.6,2956.5,3370.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,3024.5,3024.6,2899.0,2964.7,238848,0,-0.017367670942295632,-0.01752025824425307,-0.0020197259905072595,-0.0020217683875639325,-0.11255126171161733,-0.11940451897578225,3213.7200000000003,,3095.6475218529013,3178.0767752810743,26.60570673129888,-82.42925342817307,-54.81822198684179,-27.611031441331278,3560.95520680096,2866.4847931990407,694.4704136019191,109.5857142857143,3017.1,3114.8,2997.8,2970.7,3340.7,0.0,0.0,0.0,0.0,0.0
2020-03-09,2823.4,2839.9,2715.1,2748.7,151483,0,-0.07285728741525277,-0.07564777425716496,-0.10308033674867845,-0.10878898252694946,-0.14835011618900085,-0.16057977110367125,3183.41,,3042.270980029378,3146.271088223217,21.849271690943638,-104.00010819383897,-64.65459922824124,-39.34550896559773,3580.9435160977655,2785.876483902234,795.0670321955313,125.05714285714286,2964.7,3017.1,3114.8,3064.6,3227.5,0.0,0.0,0.0,0.0,0.0
2020-03-10,2797.0,2885.8,2729.8,2864.8,251500,0,0.04223814894313693,0.04137046706709671,-0.044365868303422484,-0.045380146612272416,-0.08604243100973041,-0.08997113202980025,3158.68,3237.81,3014.9677523325504,3125.4213779844604,28.31535269709545,-110.45362565190999,-73.81440451297499,-36.639221138935,3571.3643197765978,2745.995680223402,825.3686395531959,134.51428571428573,2748.7,2964.7,3017.1,2997.8,3134.5,0.0,0.0,0.0,0.0,0.0
2020-03-11,2828.1,2840.2,2703.9,2741.8,256789,0,-0.0429349343758727,-0.04388390068242307,-0.1197508668293309,-0.12755030570103104,-0.11870399537141196,-0.1263617223843726,3126.6800000000003,3228.2719999999995,2972.9419442813887,3097.004979615241,26.0338776133069,-124.06303533385244,-83.86413067715048,-40.198904656701956,3564.97599515444,2688.3840048455604,876.5919903088798,141.89285714285717,2864.8,2748.7,2964.7,3114.8,3111.1,0.0,0.0,0.0,0.0,0.0
2020-03-12,2732.9,2742.4,2449.9,2470.9,258875,0,-0.09880370559486473,-0.1040321822776686,-0.18103476848629474,-0.199713648394413,-0.16424826653137148,-0.17942367953675312,3081.29,3212.5,2895.7047220842524,3050.626832977075,21.98170338873858,-154.92211089282273,-98.07572672028493,-56.846384172537796,3591.7736381727673,2570.8063618272326,1020.9672763455346,159.86428571428573,2741.8,2864.8,2748.7,3017.1,2956.5,0.0,0.0,0.0,0.0,0.0
2020-03-13,2440.5,2706.4,2393.5,2697.2,251733,0,0.09158606175887307,0.08763174113629531,-0.09022835362768578,-0.09456164901386452,-0.0920658430672906,-0.09658341740142855,3047.0600000000004,3201.7339999999995,2865.1655340712905,3024.4470675713656,34.07794391400948,-159.28153350007506,-110.31688807624296,-48.964645423832096,3564.4633035518,2529.656696448201,1034.8066071035992,173.20000000000005,2470.9,2741.8,2864.8,2964.7,2970.7,0.0,0.0,0.0,0.0,0.0
2020-03-16,2465.7,2560.2,2382.0,2416.0,133425,0,-0.10425626575708136,-0.11010091780572125,-0.12103903663550031,-0.1290147925624207,-0.21164262872805584,-0.23780377508937026,2998.3900000000003,3185.1620000000003,2796.063144214169,2979.376914417931,30.617750202319925,-183.31377020376203,-124.91626450174678,-58.39750570201525,3561.3275992342124,2435.4524007657883,1125.875198468424,185.57857142857145,2697.2,2470.9,2741.8,2748.7,3064.6,0.0,0.0,0.0,0.0,0.0
2020-03-17,2444.3,2554.3,2364.1,2495.1,254739,0,0.032740066225165565,0.03221552848804595,-0.12904914828260272,-0.13816973114147155,-0.16768963906865042,-0.18354987775374396,2954.5950000000003,3170.348,2749.761122027374,2943.504550386973,33.867588518751305,-193.74342835959897,-138.6816972733172,-55.06173108628175,3531.587490966372,2377.6025090336284,1153.9849819327437,192.67857142857147,2416.0,2697.2,2470.9,2864.8,2997.8,0.0,0.0,0.0,0.0,0.0
2020-03-18,2422.7,2460.2,2273.9,2410.4,208593,0,-0.03394653520900959,-0.03453609972665996,-0.12086950178714717,-0.12882193018570848,-0.2261461410042378,-0.2563722358867395,2905.745,3153.3320000000003,2697.5517186385473,2904.0153244323824,35.15467841026478,-206.4636057938351,-152.2380789774208,-54.22552681641429,3493.77886395504,2317.71113604496,1176.06772791008,197.17857142857147,2495.1,2416.0,2697.2,2741.8,3114.8,0.0,0.0,0.0,0.0,0.0
2020-03-19,2454.9,2467.9,2286.4,2396.1,264941,0,-0.005932625290408278,-0.005950293224638575,-0.03027237039135544,-0.030740041132678485,-0.20582678731231974,-0.23045368952709142,2857.05,3135.7259999999997,2651.174531155694,2866.3919670670207,34.38077634011091,-215.2174359113269,-164.83395036420202,-50.38348554712488,3444.507399127353,2269.5926008726474,1174.9147982547056,200.5357142857143,2410.4,2495.1,2416.0,2470.9,3017.1,0.0,0.0,0.0,0.0,0.0
2020-03-20,2366.1,2508.8,2289.8,2298.1,257302,0,-0.04089979550102252,-0.04175972102859268,-0.1479682633842503,-0.16013150329756654,-0.2248456842176274,-0.2546931523114311,2804.92,3116.3779999999997,2596.8553725163565,2824.296265802797,29.21074043938161,-227.4408932864403,-177.3553389486497,-50.085554337790626,3396.690131759035,2213.149868240965,1183.5402635180699,202.65714285714287,2396.1,2410.4,2495.1,2697.2,2964.7,0.0,0.0,0.0,0.0,0.0
2020-03-23,2200.4,2395.2,2181.2,2233.8,280050,0,-0.027979635350941945,-0.028378523456133932,-0.07541390728476816,-0.07840910894797928,-0.18732491723360123,-0.20742390151040005,2755.235,3095.236,2541.000699821532,2780.555801669256,29.250407387289513,-239.55510184772402,-189.79529152846456,-49.75981031925946,3364.227902127854,2146.242097872146,1217.985804255708,206.28571428571428,2298.1,2396.1,2410.4,2416.0,2748.7,0.0,0.0,0.0,0.0,0.0
2020-03-24,2262.3,2450.0,2251.0,2444.6,227578,0,0.0943683409436833,0.09017733923643607,-0.020239669752715295,-0.020447298199589094,-0.14667690589220894,-0.15861702934106062,2720.7400000000002,3078.344,2526.169822925912,2755.670186730793,32.68038040107503,-229.5003638048811,-197.73630598374788,-31.764057821133207,3317.3087409987584,2124.171259001242,1193.1374819975163,212.29285714285714,2233.8,2298.1,2396.1,2495.1,2864.8,0.0,0.0,0.0,0.0,0.0
2020-03-25,2431.1,2569.7,2395.5,2474.8,299277,0,0.012353759306226175,0.012278074313671544,0.026717557251908497,0.02636687584074235,-0.09738128236924648,-0.10245505434496618,2688.925,3061.93,2518.2667732450022,2734.8649877136972,35.479033899212766,-216.598214468695,-201.50868768073732,-15.08952678795768,3265.367705876218,2112.482294123782,1152.885411752436,216.35714285714283,2444.6,2233.8,2298.1,2410.4,2741.8,0.0,0.0,0.0,0.0,0.0
2020-03-26,2477.4,2634.6,2411.3,2617.4,260422,0,0.05762081784386619,0.056021873964546526,0.09235841575894166,0.08833904302992733,0.059290137196972736,0.05759900189724884,2671.97,3047.914,2533.5180388996173,2726.1638775126826,41.12899106002554,-192.64583861306528,-199.73611786720295,7.09027925413767,3235.0684623631914,2108.871537636808,1126.1969247263833,223.33571428571423,2474.8,2444.6,2233.8,2396.1,2470.9,0.0,0.0,0.0,0.0,0.0
2020-03-27,2638.0,2641.3,2514.2,2533.2,216653,0,-0.03216932834110198,-0.03269813297910513,0.10230190157086283,0.09740063107941489,-0.060803796529734555,-0.06273087221815166,2650.0950000000003,3032.052,2533.4691098381377,2711.870256956188,44.09815413266144,-178.40114711805018,-195.4691237173724,17.067976599322236,3198.1204718436684,2102.069528156332,1096.0509436873363,214.58571428571426,2617.4,2474.8,2444.6,2298.1,2697.2,0.0,0.0,0.0,0.0,0.0
2020-03-30,2494.9,2629.8,2490.2,2620.4,209182,0,0.03442286436128228,0.033843652215446156,0.17306831408362422,0.159622806750995,0.08460264900662251,0.08121369780301571,2627.885,3017.9019999999996,2546.843092939963,2705.0946823668405,43.199020480854855,-158.25158942687767,-188.02561685927347,29.774027432395798,3140.007174054099,2115.7628259459016,1024.2443481081973,213.41428571428574,2533.2,2617.4,2474.8,2233.8,2416.0,0.0,0.0,0.0,0.0,0.0
